SVC_CD|MODIFIER_1|FEE|ASOFDATE
19284|UA|25.0|20240701
19284|UB|40.0|20240701
19285|UA|25.0|20240701
19285|UB|40.0|20240701
19286|UB|40.0|20240701
19286|UA|25.0|20240701
19287|UB|40.0|20240701
19287|UA|25.0|20240701
19288|UA|25.0|20240701
19288|UB|40.0|20240701
19294|UA|45.0|20240701
19294|UB|75.0|20240701
19296|UB|50.0|20240701
19296|UA|20.0|20240701
19297|UB|50.0|20240701
19297|UA|20.0|20240701
19298|UB|50.0|20240701
19298|UA|20.0|20240701
19300|UB|75.0|20240701
19300|UA|45.0|20240701
19301|UA|45.0|20240701
19301|UB|75.0|20240701
19302|UA|55.0|20240701
19302|UB|85.0|20240701
19303|UA|45.0|20240701
19303|UB|75.0|20240701
19305|UA|40.0|20240701
19305|UB|70.0|20240701
19306|UB|95.0|20240701
19306|UA|65.0|20240701
19307|UB|70.0|20240701
19307|UA|40.0|20240701
19316|UB|85.0|20240701
19316|UA|55.0|20240701
19318|UB|85.0|20240701
19318|UA|55.0|20240701
19324|UA|50.0|20240701
19324|UB|80.0|20240701
19325|UB|80.0|20240701
19325|UA|50.0|20240701
19328|UA|50.0|20240701
19328|UB|80.0|20240701
19330|UA|50.0|20240701
19330|UB|80.0|20240701
19340|UA|40.0|20240701
19340|UB|70.0|20240701
19342|UA|40.0|20240701
19342|UB|70.0|20240701
19350|UB|80.0|20240701
19350|UA|50.0|20240701
19355|UA|50.0|20240701
19355|UB|80.0|20240701
19357|UA|65.0|20240701
19357|UB|95.0|20240701
19361|UA|65.0|20240701
19361|UB|95.0|20240701
19364|UB|85.0|20240701
19364|UA|55.0|20240701
19366|UA|55.0|20240701
19366|UB|85.0|20240701
19367|UB|95.0|20240701
19367|UA|65.0|20240701
19368|UB|95.0|20240701
19368|UA|65.0|20240701
19369|UB|95.0|20240701
19369|UA|65.0|20240701
19370|UB|70.0|20240701
19370|UA|40.0|20240701
19371|UB|75.0|20240701
19371|UA|45.0|20240701
19380|UB|80.0|20240701
19380|UA|50.0|20240701
19396|UB|75.0|20240701
19396|UA|45.0|20240701
19499|UA|50.0|20240701
19499|UB|80.0|20240701
20005|UA|21.0|20240701
20005|UB|41.0|20240701
20100|UA|19.0|20240701
20100|UB|49.0|20240701
20101|UA|19.0|20240701
20101|UB|49.0|20240701
20102|UA|19.0|20240701
20102|UB|49.0|20240701
20103|UB|49.0|20240701
20103|UA|19.0|20240701
20150|UB|65.0|20240701
20150|UA|35.0|20240701
20200|UB|41.0|20240701
20200|UA|21.0|20240701
20205|UA|21.0|20240701
20205|UB|41.0|20240701
20206|UA|20.0|20240701
20206|UB|50.0|20240701
20220|UA|18.0|20240701
20220|UB|38.0|20240701
20225|UB|38.0|20240701
20225|UA|18.0|20240701
20240|UA|20.0|20240701
20240|UB|40.0|20240701
20245|UA|23.0|20240701
20245|UB|43.0|20240701
20250|UA|30.0|20240701
20250|UB|60.0|20240701
20251|UA|30.0|20240701
20251|UB|60.0|20240701
20500|UB|35.0|20240701
20500|UA|15.0|20240701
20501|UA|15.0|20240701
20501|UB|35.0|20240701
20520|UA|23.0|20240701
20520|UB|43.0|20240701
20525|UB|43.0|20240701
20525|UA|23.0|20240701
20526|UA|8.0|20240701
20526|UB|8.0|20240701
20527|UA|8.0|20240701
20527|UB|8.0|20240701
20550|UB|8.0|20240701
20550|UA|8.0|20240701
20551|UA|8.0|20240701
20551|UB|8.0|20240701
20552|UB|8.0|20240701
20552|UA|8.0|20240701
20553|UA|8.0|20240701
20553|UB|8.0|20240701
20555|UA|25.0|20240701
20555|UB|40.0|20240701
20560|UA|25.0|20240701
20560|UB|40.0|20240701
20561|UB|40.0|20240701
20561|UA|25.0|20240701
20600|UA|19.0|20240701
20600|UB|39.0|20240701
20604|UA|19.0|20240701
20604|UB|39.0|20240701
20605|UA|19.0|20240701
20605|UB|39.0|20240701
20606|UB|39.0|20240701
20606|UA|19.0|20240701
20610|UA|19.0|20240701
20610|UB|39.0|20240701
20611|UA|19.0|20240701
20611|UB|39.0|20240701
20612|UA|19.0|20240701
20612|UB|39.0|20240701
20615|UB|55.0|20240701
20615|UA|25.0|20240701
20650|UB|60.0|20240701
20650|UA|30.0|20240701
20660|UA|30.0|20240701
20660|UB|60.0|20240701
20661|UB|65.0|20240701
20661|UA|35.0|20240701
20662|UB|65.0|20240701
20662|UA|35.0|20240701
20663|UB|65.0|20240701
20663|UA|35.0|20240701
20664|UA|30.0|20240701
