SVC_CD|MODIFIER_1|FEE|ASOFDATE
15944|UA|35.0|20240401
15945|UB|70.0|20240401
15945|UA|40.0|20240401
15946|UB|70.0|20240401
15946|UA|40.0|20240401
15950|UA|30.0|20240401
15950|UB|60.0|20240401
15951|UA|35.0|20240401
15951|UB|65.0|20240401
15952|UA|30.0|20240401
15952|UB|60.0|20240401
15953|UA|35.0|20240401
15953|UB|65.0|20240401
15956|UA|40.0|20240401
15956|UB|70.0|20240401
15958|UB|75.0|20240401
15958|UA|45.0|20240401
15999|UB|60.0|20240401
15999|UA|30.0|20240401
16000|UB|6.0|20240401
16000|UA|6.0|20240401
16020|UB|8.0|20240401
16020|UA|8.0|20240401
16025|UB|12.0|20240401
16025|UA|12.0|20240401
16030|UB|16.0|20240401
16030|UA|16.0|20240401
16035|UB|40.0|20240401
16035|UA|20.0|20240401
16036|UB|40.0|20240401
16036|UA|20.0|20240401
17000|UA|3.0|20240401
17000|UB|3.0|20240401
17003|UB|3.0|20240401
17003|UA|3.0|20240401
17004|UA|3.0|20240401
17004|UB|3.0|20240401
17106|UB|3.0|20240401
17106|UA|3.0|20240401
17107|UB|3.0|20240401
17107|UA|3.0|20240401
17108|UB|3.0|20240401
17108|UA|3.0|20240401
17110|UA|3.0|20240401
17110|UB|3.0|20240401
17111|UA|3.0|20240401
17111|UB|3.0|20240401
17250|UA|3.0|20240401
17250|UB|3.0|20240401
17260|UA|25.0|20240401
17260|UB|50.0|20240401
17261|UA|25.0|20240401
17261|UB|50.0|20240401
17262|UB|50.0|20240401
17262|UA|25.0|20240401
17263|UB|50.0|20240401
17263|UA|25.0|20240401
17264|UB|50.0|20240401
17264|UA|25.0|20240401
17266|UB|50.0|20240401
17266|UA|25.0|20240401
17270|UB|50.0|20240401
17270|UA|25.0|20240401
17271|UA|25.0|20240401
17271|UB|50.0|20240401
17272|UB|50.0|20240401
17272|UA|25.0|20240401
17273|UA|25.0|20240401
17273|UB|50.0|20240401
17274|UB|50.0|20240401
17274|UA|25.0|20240401
17276|UB|50.0|20240401
17276|UA|25.0|20240401
17280|UA|25.0|20240401
